"VideoID","ID","Start","End","Duration","num_all_rb","rb_full_rate","rb_full_int","first_rb","last_rb","rb_period","rate_adj_rb","low_rb","low_rb_rate","num_br","rate_br","num_gul","rate_gul","num_ch","rate_ch","coov","toov","hoov","dur_exh_tot","exh_pct","num_exh","exh_avg","soh","toh","hbn","lbn","dive.id","Species","Boccia.ID","Site","submersion.type","Submersion.naturally.terminated.","Mass","SVL","Sex","Rebreathing.type"
"Boccia272 hide + vdunk 2","Boccia 272",178.008,432.021,254.013,21,NA,9.64555,214.971,407.882,192.911,0.108858489147845,0,NA,2,NA,0,NA,0,NA,254.013,254.013,254.013,71.4480000000001,NA,20,3.5724,21,0,0,0,2,"maculigula","Boccia 272","Tatama","voluntary","yes",10.3,84,"J","sustained"
"Boccia272 hide+vdunk","Boccia 272",18.869,154.508,135.639,7,0.0516075759921556,2.538,137.781,153.009,15.228,0.459679537693723,0,0,0,0,0,0,0,0,0,0,0,131.134,0.96678683859362,1,131.134,0,7,0,0,1,"maculigula","Boccia 272","Tatama","hide","yes",10.3,84,"J","sustained"
"Boccia272M dunk","Boccia 272M",35.488,245.596,210.108,28,0.133264797151941,7.44755555555556,37.99,239.074,201.084,0.139245290525353,0,0,6,0.0285567422468445,27,0.1285053401108,0,NA,210.108,0,0,37.8840000000001,0.180307270546576,28,1.353,28,0,0,0,1,"barkeri","Boccia 272M","Tuxtlas","dunk","yes",13.8,88,"M","sustained"
"Boccia272M_3","Boccia 272M",25.73,210.059,184.329,8,0.0434006586049943,12.7248571428571,100.626,189.7,89.074,0.0898129645014258,0,0,6,0.0325504939537457,8,0.0434006586049943,0,0,89.222,0,0,28.0530000000001,0.152189834480739,14,2.00378571428572,8,0,0,0,1,"barkeri","Boccia 272M","Tuxtlas","dunk","yes",13.8,88,"M","sustained"
"Boccia273 dunk","Boccia 273",24.352,46.701,22.349,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"maculigula","Boccia 273","Tatama","dunk","n/a",39.2,117,"M","no"
"Boccia273 hide","Boccia 273",539.645,813.891,274.246,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,274.246,274.246,6.99800000000005,0,0,0,NA,0,0,0,0,1,"maculigula","Boccia 273","Tatama","voluntary","yes",39.2,117,"M","no"
"Boccia273M dunk","Boccia 273M",27.148,436.036,408.888,31,0.0758153822073526,13.4295,30.901,433.786,402.885,0.0769450339426884,2,0.00489131498111952,8,0.0195652599244781,0,0,0,NA,408.888,0,0,380.523,0.930628925280272,7,54.3604285714286,30,0,1,2,1,"barkeri","Boccia 273M","Tuxtlas","dunk","yes",15.2,102,"M","sustained"
"Boccia273M_3 2","Boccia 273M",137.156,518.872,381.716,31,0.0812122101248048,58.1789666666667,497.335,435.53,61.805,0.501577542270043,5,0.0130987435685169,7,0.0183382409959237,15,0.0392962307055507,0,0,0,0,0,135.273,0.354381267748797,40,3.38182499999999,31,0,0,5,2,"barkeri","Boccia 273M","Tuxtlas","dunk","yes",15.2,102,"M","sustained"
"Boccia273M_3","Boccia 273M",37.133,121.934,84.801,3,0.0353769413096544,23.265,50.154,96.684,46.53,0.0644745325596389,0,0,0,0,0,0,0,0,0,0,0,36.275,0.427766182002571,3,12.0916666666667,1,0,2,0,1,"barkeri","Boccia 273M","Tuxtlas","dunk","yes",15.2,102,"M","incidental"
"Boccia274 2","Boccia 274",209.552,348.354,138.802,6,0.0432270428379995,6.817,213.761,247.846,34.085,0.176030511955406,0,0,1,0.00720450713966658,12,0.0864540856759989,1,0.00720450713966658,0,0,0,32.183,0.231862653275889,2,16.0915,0,6,0,0,1,"maculigula","Boccia 274","Tatama","dunk","yes",16.8,87,"F","sustained"
"Boccia274","Boccia 274",71.675,170.671,98.996,0,0,NA,NA,NA,NA,NA,0,0,0,0,18,0.181825528304174,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"maculigula","Boccia 274","Tatama","hide","yes",16.8,87,"F","no"
"Boccia274M 2","Boccia 274M",224.646,320.843,96.197,0,0,NA,NA,NA,NA,NA,0,0,8,0.083162676590746,2,0.0207906691476865,0,0,0,0,0,85.102,0.884663762903209,8,10.63775,0,0,0,0,2,"barkeri","Boccia 274M","Tuxtlas","dunk","yes",15,90,"M","no"
"Boccia274M","Boccia 274M",127.565,220.267,92.702,1,0.0107872537809325,NA,131.651,NA,NA,NA,0,0,3,0.0323617613427973,0,0,0,0,0,0,0,81.097,0.874813919872279,4,20.27425,1,0,0,0,1,"barkeri","Boccia 274M","Tuxtlas","dunk","yes",15,90,"M","incidental"
"Boccia274M_2 2","Boccia 274M",177.271,247.284,70.013,1,0.0142830617171097,NA,183.537,NA,NA,NA,0,0,1,0.0142830617171097,0,0,0,0,4.47,0,0,4.26300000000001,0.0608886921000386,2,2.1315,1,0,0,0,2,"barkeri","Boccia 274M","Tuxtlas","dunk","yes",15,90,"M","incidental"
"Boccia274M_2","Boccia 274M",56.297,155,98.703,1,0.010131404313952,NA,76.564,NA,NA,NA,0,0,3,0.0303942129418559,0,0,0,NA,98.703,0,0,81.439,0.825091435923933,1,81.439,0,0,1,0,1,"barkeri","Boccia 274M","Tuxtlas","dunk","yes",15,90,"M","incidental"
"Boccia274M_3 2","Boccia 274M",130.692,200.769,70.077,0,0,NA,NA,NA,NA,NA,0,0,2,0.0285400345334418,0,0,0,0,0,0,0,42.344,0.604249611142029,2,21.172,0,0,0,0,2,"barkeri","Boccia 274M","Tuxtlas","dunk","yes",15,90,"M","no"
"Boccia274M_3","Boccia 274M",20.058,107.186,87.128,2,0.0229547332659994,42.182,43.578,85.76,42.182,0.0474135887345313,0,0,5,0.0573868331649986,0,0,0,0,0,0,0,30.701,0.352366632999724,5,6.1402,2,0,0,0,1,"barkeri","Boccia 274M","Tuxtlas","dunk","yes",15,90,"M","incidental"
"Boccia275","Boccia 275",81.146,494.581,413.435,32,0.0774003168575471,11.608064516129,119.725,479.575,359.85,0.0889259413644574,0,0,9,0.0217688391161851,28,0.0677252772503537,6,0.0145125594107901,0,0,0,164.977,0.399039752318986,30,5.49923333333333,0,32,0,0,1,"maculigula","Boccia 275","Tatama","dunk","yes",9.2,85,"F","sustained"
"Boccia275M","Boccia 275M",83.945,90.946,7.001,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"sericeus","Boccia 275M","Tuxtlas","dunk","yes",0.3,30,"J","no"
"Boccia276","Boccia 276",129.461,276.838,147.377,11,0.0746385121151876,9.9875,130.484,230.359,99.875,0.110137672090113,0,0,3,0.0203559578495966,8,0.054282554265591,0,0,29.297,0,0,19.1969999999999,0.130257774279568,13,1.4766923076923,0,11,0,0,1,"maculigula","Boccia 276","Tatama","dunk","yes",7,69,"F","sustained"
"Boccia276M 2","Boccia 276M",158.173,166.681,8.50800000000001,1,0.117536436295251,NA,160.425,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5.25300000000001,0.617418899858957,2,2.62650000000001,1,0,0,0,2,"uniformis","Boccia 276M","Tuxtlas","dunk","yes",2,40,"F","incidental"
"Boccia276M","Boccia 276M",116.389,153.224,36.835,0,0,NA,NA,NA,NA,NA,0,0,0,0,3,0.0814442785394326,0,0,0,0,0,35.003,0.950264693905253,1,35.003,0,0,0,0,1,"uniformis","Boccia 276M","Tuxtlas","dunk","yes",2,40,"F","no"
"Boccia277","Boccia 277",238.448,366.081,127.633,1,0.00783496431173756,NA,240.325,NA,NA,NA,2,0.0156699286234751,5,0.0391748215586878,2,0.0156699286234751,0,0,0,0,0,46.1,0.361191854771102,6,7.68333333333334,0,0,1,2,1,"maculigula","Boccia 277","Tatama","dunk","yes",14.7,83,"F","incidental"
"Boccia277M 2","Boccia 277M",174.771,184.031,9.26000000000002,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,"uniformis","Boccia 277M","Tuxtlas","dunk","yes",1.7,40,"F","no"
"Boccia277M","Boccia 277M",150,173.255,23.255,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0.0430015050526769,0,0,0,0,0,22.252,0.956869490432166,1,22.252,0,0,0,0,1,"uniformis","Boccia 277M","Tuxtlas","dunk","yes",1.7,40,"F","no"
"Boccia278 dunk 2","Boccia 278",71.671,175.717,104.046,0,0,NA,NA,NA,NA,NA,0,0,2,0.0192222670741787,3,0.0288334006112681,0,NA,104.046,0,0,5.265,0.0506026180727755,1,5.265,0,0,0,0,2,"maculigula","Boccia 278","Tatama","dunk","yes",8.6,71,"J","no"
"Boccia278 dunk","Boccia 278",34.885,56.157,21.272,1,0.0470101541933058,NA,40.701,NA,NA,NA,0,0,0,0,1,0.0470101541933058,0,0,0,0,0,0.125,0.00587626927416322,1,0.125,0,1,0,0,1,"maculigula","Boccia 278","Tatama","dunk","yes",8.6,71,"J","incidental"
"Boccia278M 2","Boccia 278M",130.817,410.55,279.733,12,0.0428980492112121,24.9677272727273,133.528,408.173,274.645,0.0436927670265252,0,0,0,0,2,0.00714967486853535,0,0,0,0,0,38.4710000000001,0.137527570933712,11,3.49736363636364,12,0,0,0,2,"barkeri","Boccia 278M","Tuxtlas","dunk","yes",1.4,37,"J","sustained"
"Boccia278M","Boccia 278M",62.761,115.44,52.679,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,47.258,0.897093718559578,1,47.258,0,0,0,0,1,"barkeri","Boccia 278M","Tuxtlas","dunk","yes",1.4,37,"J","no"
"Boccia279 2","Boccia 279",42.651,87.983,45.332,1,0.0220594723374217,NA,46.394,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3.741,0.0825244860142945,1,3.741,0,1,0,0,2,"princeps","Boccia 279","Tatama","dunk","yes",42.7,141,"M","incidental"
"Boccia279","Boccia 279",6.861,28.614,21.753,0,0,NA,NA,NA,NA,NA,0,0,3,0.137912012136257,0,0,0,0,0,0,0,0.577,0.0265250770008734,3,0.192333333333333,0,0,0,0,1,"princeps","Boccia 279","Tatama","dunk","yes",42.7,141,"M","no"
"Boccia279M dunk","Boccia 279M",62.969,170.678,107.709,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,106.75,0.99109638006109,1,106.75,0,0,0,0,1,"sericeus","Boccia 279M","Tuxtlas","dunk","yes",2,46,"F","no"
"Boccia280M","Boccia 280M",23.77,447.493,423.723,28,0.066080906630039,112.248925925926,188.157,363.344,175.187,0.159829211071598,3,0.00708009713893275,10,0.0236003237964425,32,0.075521036148616,0,NA,423.723,0,0,186.143,0.439303507244119,32,5.81696875,28,0,0,3,1,"barkeri","Boccia 280M","Tuxtlas","dunk","yes",15,95,"M","sustained"
"Boccia280M_2","Boccia 280M",24.354,354.394,330.04,40,0.121197430614471,6.58605128205128,45.538,302.394,256.856,0.155729280219267,0,0,5,0.0151496788268089,0,0,0,0,0,0,0,302.066,0.91524057689977,10,30.2066,40,0,0,0,1,"barkeri","Boccia 280M","Tuxtlas","dunk","yes",15,95,"M","sustained"
"Boccia280M_3 2","Boccia 280M",329.483,467.319,137.836,11,0.0798049856351026,11.1238,352.335,463.573,111.238,0.098887070964958,0,0,12,0.0870599843292028,8,0.0580399895528019,0,NA,137.836,0,0,53.7260000000001,0.38978205983923,20,2.68630000000001,11,0,0,0,1,"barkeri","Boccia 280M","Tuxtlas","dunk","yes",15,95,"M","sustained"
"Boccia280M_3","Boccia 280M",40.158,276.825,236.667,4,0.0169013846459371,8.60466666666666,76.897,102.711,25.814,0.154954675757341,0,0,8,0.0338027692918742,3,0.0126760384844528,0,NA,236.667,0,0,9.332,0.0394309303789713,11,0.848363636363636,3,0,1,0,1,"barkeri","Boccia 280M","Tuxtlas","dunk","yes",15,95,"M","incidental"
"Boccia281M","Boccia 281M",9.508,266.778,257.27,18,0.0699654059937031,9.32117647058824,14.304,172.764,158.46,0.11359333585763,0,0,1,0.00388696699965017,7,0.0272087689975512,0,NA,257.27,0,0,78.27,0.304232907062619,17,4.60411764705882,18,0,0,0,1,"barkeri","Boccia 281M","Tuxtlas","dunk","yes",6.8,70,"F","sustained"
"Boccia281M_2 2","Boccia 281M",69.911,126.985,57.074,1,0.017521112941094,NA,81.86,NA,NA,NA,0,0,3,0.0525633388232821,5,0.0876055647054701,0,0,0,0,0,51.251,0.89797455934401,4,12.81275,1,0,0,0,2,"barkeri","Boccia 281M","Tuxtlas","dunk","yes",6.8,70,"F","incidental"
"Boccia281M_2 3","Boccia 281M",176.022,341.19,165.168,15,0.0908166230746876,11.4101428571429,176.689,336.431,159.742,0.0939014160333538,0,0,4,0.02421776615325,15,0.0908166230746876,0,0,160.409,0,0,101.4,0.613920371984888,16,6.3375,15,0,0,0,3,"barkeri","Boccia 281M","Tuxtlas","dunk","no",6.8,70,"F","sustained"
"Boccia281M_2","Boccia 281M",24.896,51.139,26.243,0,0,NA,NA,NA,NA,NA,0,0,3,0.114316198605342,0,0,0,0,0,0,0,7.526,0.286781236901269,1,7.526,0,0,0,0,1,"barkeri","Boccia 281M","Tuxtlas","dunk","yes",6.8,70,"F","no"
"Boccia281M_3","Boccia 281M",62.594,251.092,188.498,1,0.00530509607528992,NA,68.672,NA,NA,NA,0,0,5,0.0265254803764496,2,0.0106101921505798,0,0,0,0,0,61.401,0.325738204118877,5,12.2802,1,0,0,0,1,"barkeri","Boccia 281M","Tuxtlas","dunk","yes",6.8,70,"F","incidental"
"Boccia282M 2","Boccia 282M",159.511,251.576,92.065,1,0.0108618910552327,NA,220.316,NA,NA,NA,0,0,4,0.0434475642209309,0,0,0,NA,92.065,0,0,7.59700000000001,0.082517786346603,2,3.7985,1,0,0,0,2,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","incidental"
"Boccia282M","Boccia 282M",24.157,141.02,116.863,2,0.0171140566304134,48.823,34.57,83.393,48.823,0.0409642996128874,0,0,4,0.0342281132608268,2,0.0171140566304134,0,NA,116.863,0,0,101.745,0.870634845930705,6,16.9575,2,0,0,0,1,"barkeri","Boccia 282M","Tuxtlas","dunk","no",17.2,96,"M","incidental"
"Boccia282M_2 2","Boccia 282M",92.452,100.7,8.248,1,0.121241513094083,NA,94.12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.332999999999998,0.0403734238603296,1,0.332999999999998,1,0,0,0,2,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","incidental"
"Boccia282M_2 3","Boccia 282M",126.731,216.064,89.333,0,0,NA,NA,NA,NA,NA,0,0,6,0.0671644297180213,30,0.335822148590107,0,NA,89.333,0,0,21.635,0.242183739491565,5,4.327,0,0,0,0,3,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","no"
"Boccia282M_2 4","Boccia 282M",247.351,296.857,49.506,1,0.0201995717690785,NA,254.379,NA,NA,NA,0,0,14,0.282794004767099,6,0.121197430614471,0,0,0,0,0,1.06999999999996,0.0216135417929133,15,0.071333333333331,1,0,0,0,4,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","incidental"
"Boccia282M_2 5","Boccia 282M",308.924,332.929,24.005,1,0.0416579879191835,NA,312.927,NA,NA,NA,0,0,9,0.374921891272652,0,0,0,0,0,0,0,1.07600000000008,0.0448239950010447,10,0.107600000000008,1,0,0,0,5,"barkeri","Boccia 282M","Tuxtlas","dunk","no",17.2,96,"M","incidental"
"Boccia282M_2","Boccia 282M",9.8,64.906,55.106,1,0.0181468442637825,NA,14.304,NA,NA,NA,0,0,0,0,3,0.0544405327913476,0,NA,55.106,0,0,1.418,0.0257322251660436,1,1.418,1,0,0,0,1,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","incidental"
"Boccia282M_3 2","Boccia 282M",76.682,170.269,93.587,20,0.213704894910618,4.36763157894737,83.862,166.847,82.985,0.241007410977888,0,0,7,0.0747967132187163,23,0.245760629147211,0,NA,93.587,0,0,23.912,0.255505572355135,22,1.08690909090909,20,0,0,0,1,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","sustained"
"Boccia282M_3 3","Boccia 282M",197.415,320.925,123.51,2,0.0161930208080317,6.93400000000003,217.89,224.824,6.93400000000003,0.288433804441879,0,0,0,0,2,0.0161930208080317,0,0,0,0,0,27.073,0.219196826167922,2,13.5365,2,0,0,0,1,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","incidental"
"Boccia282M_3","Boccia 282M",19.808,59.127,39.319,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,39.319,0,0,0,0,0,NA,0,0,0,0,1,"barkeri","Boccia 282M","Tuxtlas","dunk","yes",17.2,96,"M","no"
"Boccia283","Boccia 283",0,47.149,47.149,0,0,NA,NA,NA,NA,NA,0,0,2,0.0424187151371185,3,0.0636280727056777,2,0.0424187151371185,0,0,0,0.0799999999999983,0.0016967486054847,2,0.0399999999999991,0,0,0,0,1,"antonii","Boccia 283","Tatama","dunk","yes",1.9,45,"F","no"
"Boccia283M 2","Boccia 283M",212.093,274.832,62.739,0,0,NA,NA,NA,NA,NA,0,0,0,0,3,0.0478171472289963,0,NA,62.739,0,0,0,0,0,NA,0,0,0,0,2,"barkeri","Boccia 283M","Tuxtlas","dunk","yes",6.6,71,"F","no"
"Boccia283M","Boccia 283M",67.71,178.006,110.296,1,0.0090665119315297,NA,89.688,NA,NA,NA,0,0,1,0.0090665119315297,5,0.0453325596576485,0,NA,110.296,0,0,31.216,0.283020236454631,1,31.216,1,0,0,0,1,"barkeri","Boccia 283M","Tuxtlas","dunk","yes",6.6,71,"F","incidental"
"Boccia283M_2 2","Boccia 283M",108.966,148.75,39.784,1,0.025135732957973,NA,113.303,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2.16800000000001,0.0544942690528857,1,2.16800000000001,1,0,0,0,2,"barkeri","Boccia 283M","Tuxtlas","dunk","yes",6.6,71,"F","incidental"
"Boccia283M_2 3","Boccia 283M",172.686,181.532,8.846,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,8.846,0,0,0,0,0,NA,0,0,0,0,3,"barkeri","Boccia 283M","Tuxtlas","dunk","yes",6.6,71,"F","no"
"Boccia283M_2","Boccia 283M",36.322,95.894,59.572,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"barkeri","Boccia 283M","Tuxtlas","dunk","yes",6.6,71,"F","no"
"Boccia283M_3","Boccia 283M",32.068,67.156,35.088,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,35.088,0,0,0,0,0,NA,0,0,0,0,1,"barkeri","Boccia 283M","Tuxtlas","dunk","yes",6.6,71,"F","no"
"Boccia284","Boccia 284",15.605,172.713,157.108,0,0,NA,NA,NA,NA,NA,0,0,0,0,4,0.0254601929882628,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"antonii","Boccia 284","Tatama","dunk","yes",1.9,45,"F","no"
"Boccia284M 2","Boccia 284M",103.211,146.727,43.516,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,43.516,0,0,40.597,0.932921224377241,1,40.597,0,0,0,0,2,"barkeri","Boccia 284M","Tuxtlas","dunk","yes",1.9,46,"J","no"
"Boccia284M","Boccia 284M",33.57,90.64,57.07,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,57.07,0,0,0,0,0,NA,0,0,0,0,1,"barkeri","Boccia 284M","Tuxtlas","dunk","yes",1.9,46,"J","no"
"Boccia284M_2 2","Boccia 284M",191.451,360.733,169.282,3,0.0177219078224501,19.3495,198.123,236.822,38.699,0.0775213829814724,0,0,1,0.00590730260748337,15,0.0886095391122506,0,NA,169.282,0,0,21.68,0.12807032053024,3,7.22666666666667,3,0,0,0,2,"barkeri","Boccia 284M","Tuxtlas","dunk","yes",1.9,46,"J","incidental"
"Boccia284M_2","Boccia 284M",20.434,186.72,166.286,3,0.0180412061147661,31.92,27.106,90.946,63.84,0.0469924812030075,0,0,0,0,12,0.0721648244590645,0,NA,166.286,0,0,57.057,0.343125699096737,2,28.5285,3,0,0,0,1,"barkeri","Boccia 284M","Tuxtlas","dunk","yes",1.9,46,"J","incidental"
"Boccia284M_3 2","Boccia 284M",55.505,162.753,107.248,4,0.0372967328062062,1.04266666666667,69.349,72.477,3.128,1.27877237851662,0,0,3,0.0279725496046546,27,0.251752946441892,0,NA,107.248,0,0,7.90999999999999,0.0737542891242726,3,2.63666666666666,4,0,0,0,2,"barkeri","Boccia 284M","Tuxtlas","dunk","yes",1.9,46,"J","incidental"
"Boccia284M_3","Boccia 284M",25.104,47.873,22.769,0,0,NA,NA,NA,NA,NA,0,0,1,0.0439193640476086,0,0,0,0,0,0,0,21.517,0.945012956212394,1,21.517,0,0,0,0,1,"barkeri","Boccia 284M","Tuxtlas","dunk","yes",1.9,46,"J","no"
"Boccia285","Boccia 285",5.857,24.352,18.495,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"antonii","Boccia 285","Tatama","dunk","no",1.9,42,"F","no"
"Boccia285M 2","Boccia 285M",87.865,148.209,60.344,0,0,NA,NA,NA,NA,NA,0,0,0,0,4,0.0662866233594061,0,0,0,0,0,58.766,0.973849927084714,1,58.766,0,0,0,0,2,"uniformis","Boccia 285M","Tuxtlas","dunk","yes",1.6,39,"M","no"
"Boccia285M","Boccia 285M",10.634,81.117,70.483,0,0,NA,NA,NA,NA,NA,0,0,1,0.014187818339174,0,0,0,0,0,0,0,66.745,0.946965935048168,2,33.3725,0,0,0,0,1,"uniformis","Boccia 285M","Tuxtlas","dunk","yes",1.6,39,"M","no"
"Boccia286","Boccia 286",4.351,93.115,88.764,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,61.999,0.69847010049119,1,61.999,0,0,0,0,1,"antonii","Boccia 286","Tatama","dunk","no",1.4,42,"F","no"
"Boccia286M","Boccia 286M",40.575,133.656,93.081,0,0,NA,NA,NA,NA,NA,0,0,0,0,13,0.139663304004039,2,0.0214866621544676,0,0,0,91.512,0.98314371353982,1,91.512,0,0,0,0,1,"uniformis","Boccia 286M","Tuxtlas","dunk","yes",1.2,33,"F","no"
"Boccia287","Boccia 287",5.604,28.583,22.979,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"antonii","Boccia 287","Tatama","dunk","no",1.9,46,"F","no"
"Boccia287M 2","Boccia 287M",49.166,155.975,106.809,0,0,NA,NA,NA,NA,NA,0,0,0,0,7,0.0655375483339419,0,NA,106.809,0,0,106.726,0.999222911926898,1,106.726,0,0,0,0,2,"uniformis","Boccia 287M","Tuxtlas","dunk","yes",1.6,36,"F","no"
"Boccia287M","Boccia 287M",9.925,36.63,26.705,0,0,NA,NA,NA,NA,NA,0,0,1,0.0374461711290021,0,0,2,0.0748923422580041,0,0,0,0.249000000000001,0.00932409661112153,1,0.249000000000001,0,0,0,0,1,"uniformis","Boccia 287M","Tuxtlas","dunk","yes",1.6,36,"F","no"
"Boccia289M 2","Boccia 289M",50.334,101.686,51.352,0,0,NA,NA,NA,NA,NA,0,0,0,0,5,0.0973671911512697,0,0,0,0,0,51.032,0.993768499766319,1,51.032,0,0,0,0,2,"uniformis","Boccia 289M","Tuxtlas","dunk","yes",1.5,40,"F","no"
"Boccia289M","Boccia 289M",8.632,45.381,36.749,2,0.0544232496122343,1.75,26.869,28.619,1.75,1.14285714285714,0,0,1,0.0272116248061172,3,0.0816348744183515,0,0,0,0,0,33.288,0.905820566546028,1,33.288,2,0,0,0,1,"uniformis","Boccia 289M","Tuxtlas","dunk","yes",1.5,40,"F","incidental"
"Boccia290M","Boccia 290M",9.11,15.365,6.255,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"rodriguezii","Boccia 290M","Tuxtlas","dunk","yes",1.1,39,"F","no"
"Boccia291M","Boccia 291M",5.838,9.359,3.521,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0.284010224368077,0,0,0,0,0,3,0.852030673104232,1,3,0,0,0,0,1,"uniformis","Boccia 291M","Tuxtlas","dunk","yes",2.4,40,"F","no"
"Boccia292","Boccia 292",15.721,68.126,52.405,0,0,NA,NA,NA,NA,NA,0,0,1,0.019082148649938,1,0.019082148649938,0,0,0,0,0,52.279,0.997595649270108,1,52.279,0,0,0,0,1,"antonii","Boccia 292","Tatama","dunk","yes",1.1,45,"M","no"
"Boccia293 (2)","Boccia 293",24.729,28.883,4.154,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"antonii","Boccia 293","Tatama","dunk","yes",1.7,46,"M","no"
"Boccia293M","Boccia 293M",14.387,122.694,108.307,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0.00923301356329692,0,0,0,0,0,108.307,1,1,108.307,0,0,0,0,1,"uniformis","Boccia 293M","Tuxtlas","dunk","yes",0.6,28,"J","no"
"Boccia294","Boccia 294",32.13,194.296,162.166,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,10.757,10.757,10.757,0,0,0,NA,0,0,0,0,1,"chloris","Boccia 294","Tatama","voluntary","no",2.9,55,"F","no"
"Boccia295","Boccia 295",5.601,11.867,6.266,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0.1595914458985,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"chloris","Boccia 295","Tatama","dunk","yes",3.6,60,"F","no"
"Boccia295M_2 2","Boccia 295M",83.778,106.188,22.41,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,"duellmani","Boccia 295M","Tuxtlas","dunk","no",1.3,36,"F","no"
"Boccia295M_2","Boccia 295M",7.673,70.422,62.749,2,0.0318730178966996,3.252,23.937,27.189,3.252,0.615006150061501,0,0,3,0.0478095268450493,0,0,0,0,0,0,0,45.981,0.732776617954071,6,7.6635,2,0,0,0,1,"duellmani","Boccia 295M","Tuxtlas","dunk","yes",1.3,36,"F","incidental"
"Boccia296","Boccia 296",15.354,18.12,2.766,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"antonii","Boccia 296","Tatama","dunk","yes",1.4,41,"J","no"
"Boccia296M","Boccia 296M",21.643,35.127,13.484,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"duellmani","Boccia 296M","Tuxtlas","dunk","no",1.1,41,"M","no"
"Boccia297","Boccia 297",24.479,40.382,15.903,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"chloris","Boccia 297","Tatama","dunk","yes",1.1,39,"F","no"
"Boccia297M","Boccia 297M",10.717,62.415,51.698,0,0,NA,NA,NA,NA,NA,0,0,1,0.0193431080506016,1,0.0193431080506016,0,0,0,0,0,48.778,0.943518124492243,2,24.389,0,0,0,0,1,"sericeus","Boccia 297M","Tuxtlas","dunk","yes",2,45,"F","no"
"Boccia298","Boccia 298",39.741,47.15,7.409,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"chloris","Boccia 298","Tatama","dunk","yes",1.6,58,"F","no"
