VideoID, ID,Start,End,Duration,num_all_rb,rb_full_rate,rb_full_int,first_rb,last_rb,rb_period,rate_adj_rb,low_rb, low_rb_rate, num_br,rate_br,num_gul,rate_gul,num_ch,rate_ch,coov,toov,hoov,dur_exh_tot,exh_pct,num_exh, exh_avg,soh,toh,hbn,lbn
Boccia233.csv,Boccia 233,0.000,27.854,27.854,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,2,0.07180297264306743,0,NA,27.854,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia233_2 2.csv,Boccia 233,170.956,209.712,38.756,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia233_2.csv,Boccia 233,33.751,148.463,114.71199999999999,2,0.01743496757096032,34.0,70.035,104.035,34.0,0.058823529411764705,0,0.0,0,0.0,2,0.01743496757096032,1,0.00871748378548016,0,0,0,41.25600000000001,0.35964851105376955,2.0,20.628000000000004,0,2,0,0
Boccia234 dunk.csv,Boccia 234,0.022,11.101,11.079,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia234.csv,Boccia 234,115.299,429.201,313.90200000000004,5,0.01592853820619174,17.10275,246.719,315.130,68.411,0.07308766134101241,0,0.0,4,0.012742830564953391,6,0.019114245847430086,3,0.009557122923715043,0,0,0,18.09300000000006,0.05763900835292562,8.0,2.2616250000000075,0,5,0,0
Boccia234M 2.csv,Boccia 234M,30.636,51.132,20.496,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,1,0.048790007806401255,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia234M.csv,Boccia 234M,244.871,390.230,145.359,10,0.06879518984032636,9.591333333333333,246.038,332.360,86.322,0.1158453233242974,0,0.0,0,0.0,4,0.027518075936130544,0,0.0,7.031000000000006,0,0,38.80999999999989,0.26699413177030584,7.0,5.5442857142856985,10,0,0,0
Boccia234M_2 2.csv,Boccia 234M,62.168,103.455,41.287,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,2,0.04844139801874682,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia234natural dive.csv,Boccia 234,0.000,41.792,41.792,0,0.0,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,NA,0,0,0,0
Boccia235 hide + dunk.csv,Boccia 235,152.500,255.359,102.85900000000001,5,0.04861023342634091,17.097499999999997,179.817,248.207,68.38999999999999,0.07311010381634743,0,0.0,1,0.009722046685268182,0,0.0,0,0.0,22.998999999999995,0,0,18.22399999999999,0.17717457879232723,6.0,3.0373333333333314,2,3,0,0
Boccia235.csv,Boccia 235,10.762,302.356,291.594,9,0.047467603360706316,31.66275,34.023,287.325,253.302,0.03553071037733615,0,0.0,1,0.00527417815118959,3,0.11369234850494561,0,0.0,101.99099999999999,265.207,101.99099999999999,74.887,0.39496737920813485,9.0,8.320777777777778,9,0,0,0
Boccia235M.csv,Boccia 235M,327.675,506.512,178.837,3,0.016775052142453745,8.110500000000002,337.948,335.071,2.8769999999999527,1.042752867570403,2,0.011183368094969162,1,0.005591684047484581,6,0.03355010428490749,0,0.0,0,0,0,163.61499999999995,0.9148833854291895,6.0,27.26916666666666,2,1,0,2
